REGION,PROPERTY_TYPE,YEAR,VALUE
E09000030,Terraced,2040,18746.4
E09000030,Terraced,2045,19536.2
E09000030,Terraced,2050,20373.4
E09000030,Terraced,2055,21244.8
E09000030,Terraced,2060,21783.0
E09000031,Detached,2015,917.6666666666666
E09000031,Detached,2021,915.0
E09000031,Detached,2023,930.5
E09000031,Detached,2025,964.2
E09000031,Detached,2030,999.2
E09000031,Detached,2035,1015.4
E09000031,Detached,2040,1058.4
E09000031,Detached,2045,1081.2
E09000031,Detached,2050,1094.0
E09000031,Detached,2055,1126.4
E09000031,Detached,2060,1157.0
E09000031,Flats,2015,46884.5
E09000031,Flats,2021,49518.0
E09000031,Flats,2023,50411.0
E09000031,Flats,2025,51718.8
E09000031,Flats,2030,53378.2
E09000031,Flats,2035,54858.4
E09000031,Flats,2040,56217.0
E09000031,Flats,2045,57555.0
E09000031,Flats,2050,58931.4
E09000031,Flats,2055,60345.0
E09000031,Flats,2060,61200.0
E09000031,Semi-detached,2015,10561.166666666666
E09000031,Semi-detached,2021,10676.0
E09000031,Semi-detached,2023,10874.5
E09000031,Semi-detached,2025,11156.8
E09000031,Semi-detached,2030,11524.2
E09000031,Semi-detached,2035,11830.6
E09000031,Semi-detached,2040,12130.8
E09000031,Semi-detached,2045,12426.6
E09000031,Semi-detached,2050,12705.6
E09000031,Semi-detached,2055,13020.2
E09000031,Semi-detached,2060,13218.0
E09000031,Terraced,2015,45407.5
E09000031,Terraced,2021,45948.5
E09000031,Terraced,2023,46771.5
E09000031,Terraced,2025,47999.4
E09000031,Terraced,2030,49529.2
E09000031,Terraced,2035,50912.0
E09000031,Terraced,2040,52169.0
E09000031,Terraced,2045,53410.4
E09000031,Terraced,2050,54681.8
E09000031,Terraced,2055,55992.4
E09000031,Terraced,2060,56790.0
E09000032,Detached,2015,1959.1666666666667
E09000032,Detached,2021,1979.0
E09000032,Detached,2023,2013.0
E09000032,Detached,2025,2057.2
E09000032,Detached,2030,2125.6
E09000032,Detached,2035,2177.6
E09000032,Detached,2040,2239.2
E09000032,Detached,2045,2311.2
E09000032,Detached,2050,2359.2
E09000032,Detached,2055,2409.0
E09000032,Detached,2060,2476.0
E09000032,Flats,2015,99604.16666666667
E09000032,Flats,2021,104575.0
E09000032,Flats,2023,106000.0
E09000032,Flats,2025,108128.2
E09000032,Flats,2030,111160.0
E09000032,Flats,2035,114588.2
E09000032,Flats,2040,117737.8
E09000032,Flats,2045,120701.8
E09000032,Flats,2050,123797.6
E09000032,Flats,2055,126970.2
E09000032,Flats,2060,128922.0
E09000032,Semi-detached,2015,6386.5
E09000032,Semi-detached,2021,6429.5
E09000032,Semi-detached,2023,6532.0
E09000032,Semi-detached,2025,6666.6
E09000032,Semi-detached,2030,6860.2
E09000032,Semi-detached,2035,7053.0
E09000032,Semi-detached,2040,7253.8
E09000032,Semi-detached,2045,7453.8
E09000032,Semi-detached,2050,7628.0
E09000032,Semi-detached,2055,7810.6
E09000032,Semi-detached,2060,7964.0
E09000032,Terraced,2015,35391.666666666664
E09000032,Terraced,2021,35846.0
E09000032,Terraced,2023,36343.5
E09000032,Terraced,2025,37043.8
E09000032,Terraced,2030,38084.8
E09000032,Terraced,2035,39249.2
E09000032,Terraced,2040,40335.8
E09000032,Terraced,2045,41351.0
E09000032,Terraced,2050,42415.4
E09000032,Terraced,2055,43503.2
E09000032,Terraced,2060,44172.0
E09000033,Detached,2015,467.5
E09000033,Detached,2021,488.5
E09000033,Detached,2023,502.5
E09000033,Detached,2025,522.8
E09000033,Detached,2030,543.2
E09000033,Detached,2035,567.2
E09000033,Detached,2040,582.2
E09000033,Detached,2045,602.6
E09000033,Detached,2050,618.8
E09000033,Detached,2055,637.4
E09000033,Detached,2060,652.0
E09000033,Flats,2015,114322.66666666667
E09000033,Flats,2021,118878.5
E09000033,Flats,2023,122001.5
E09000033,Flats,2025,126387.4
E09000033,Flats,2030,132205.0
E09000033,Flats,2035,137470.0
E09000033,Flats,2040,141828.4
E09000033,Flats,2045,145957.4
E09000033,Flats,2050,150285.8
E09000033,Flats,2055,154744.6
E09000033,Flats,2060,157470.0
E09000033,Semi-detached,2015,726.5
E09000033,Semi-detached,2021,739.5
E09000033,Semi-detached,2023,761.5
E09000033,Semi-detached,2025,789.8
E09000033,Semi-detached,2030,822.6
E09000033,Semi-detached,2035,858.8
E09000033,Semi-detached,2040,880.2
E09000033,Semi-detached,2045,910.4
E09000033,Semi-detached,2050,936.4
E09000033,Semi-detached,2055,965.6
E09000033,Semi-detached,2060,986.0
E09000033,Terraced,2015,10261.333333333334
E09000033,Terraced,2021,10517.5
E09000033,Terraced,2023,10793.0
E09000033,Terraced,2025,11178.8
E09000033,Terraced,2030,11682.2
E09000033,Terraced,2035,12153.2
E09000033,Terraced,2040,12530.6
E09000033,Terraced,2045,12901.0
E09000033,Terraced,2050,13283.2
E09000033,Terraced,2055,13676.8
E09000033,Terraced,2060,13926.0
S12000005,Detached,2015,5612.666666666667
S12000005,Detached,2021,5660.5
S12000005,Detached,2023,5702.0
S12000005,Detached,2025,5731.2
S12000005,Detached,2030,5737.4
S12000005,Detached,2035,5739.4
S12000005,Detached,2040,5737.4
S12000005,Detached,2045,5741.0
S12000005,Detached,2050,5739.6
S12000005,Detached,2055,5739.0
S12000005,Detached,2060,5738.0
S12000005,Flats,2015,6580.333333333333
S12000005,Flats,2021,6634.5
S12000005,Flats,2023,6683.5
S12000005,Flats,2025,6718.2
S12000005,Flats,2030,6728.2
S12000005,Flats,2035,6724.8
S12000005,Flats,2040,6721.2
S12000005,Flats,2045,6718.2
S12000005,Flats,2050,6715.0
S12000005,Flats,2055,6713.4
S12000005,Flats,2060,6711.0
S12000005,Semi-detached,2015,5834.166666666667
S12000005,Semi-detached,2021,5882.0
S12000005,Semi-detached,2023,5929.5
S12000005,Semi-detached,2025,5956.6
S12000005,Semi-detached,2030,5971.2
S12000005,Semi-detached,2035,5976.4
S12000005,Semi-detached,2040,5966.4
S12000005,Semi-detached,2045,5965.8
S12000005,Semi-detached,2050,5961.4
S12000005,Semi-detached,2055,5955.2
S12000005,Semi-detached,2060,5952.0
S12000005,Terraced,2015,6324.5
S12000005,Terraced,2021,6375.0
S12000005,Terraced,2023,6422.5
S12000005,Terraced,2025,6455.2
S12000005,Terraced,2030,6465.4
S12000005,Terraced,2035,6466.4
S12000005,Terraced,2040,6460.6
S12000005,Terraced,2045,6457.2
S12000005,Terraced,2050,6452.6
S12000005,Terraced,2055,6449.0
S12000005,Terraced,2060,6448.0
S12000006,Detached,2015,25097.5
S12000006,Detached,2021,25184.5
S12000006,Detached,2023,25251.5
S12000006,Detached,2025,25211.8
S12000006,Detached,2030,25073.2
S12000006,Detached,2035,25000.4
S12000006,Detached,2040,24916.4
S12000006,Detached,2045,24777.4
S12000006,Detached,2050,24662.6
S12000006,Detached,2055,24547.0
S12000006,Detached,2060,24482.0
S12000006,Flats,2015,10719.333333333334
S12000006,Flats,2021,10729.5
S12000006,Flats,2023,10750.5
S12000006,Flats,2025,10739.0
S12000006,Flats,2030,10678.4
S12000006,Flats,2035,10648.4
S12000006,Flats,2040,10616.4
S12000006,Flats,2045,10555.2
S12000006,Flats,2050,10502.2
S12000006,Flats,2055,10456.6
S12000006,Flats,2060,10431.0
S12000006,Semi-detached,2015,19176.666666666668
S12000006,Semi-detached,2021,19216.0
S12000006,Semi-detached,2023,19252.0
S12000006,Semi-detached,2025,19239.6
S12000006,Semi-detached,2030,19109.0
S12000006,Semi-detached,2035,19042.4
S12000006,Semi-detached,2040,18986.0
S12000006,Semi-detached,2045,18889.4
S12000006,Semi-detached,2050,18797.2
S12000006,Semi-detached,2055,18715.8
S12000006,Semi-detached,2060,18659.0
S12000006,Terraced,2015,19540.0
S12000006,Terraced,2021,19568.0
S12000006,Terraced,2023,19609.0
S12000006,Terraced,2025,19592.2
S12000006,Terraced,2030,19481.8
S12000006,Terraced,2035,19421.6
S12000006,Terraced,2040,19351.4
S12000006,Terraced,2045,19247.8
S12000006,Terraced,2050,19158.6
S12000006,Terraced,2055,19064.0
S12000006,Terraced,2060,19013.0
S12000008,Detached,2015,11674.833333333334
S12000008,Detached,2021,11806.0
S12000008,Detached,2023,11829.0
S12000008,Detached,2025,11808.8
S12000008,Detached,2030,11753.4
S12000008,Detached,2035,11720.6
S12000008,Detached,2040,11669.8
S12000008,Detached,2045,11602.0
S12000008,Detached,2050,11540.4
S12000008,Detached,2055,11476.4
S12000008,Detached,2060,11447.0
S12000008,Flats,2015,14420.833333333334
S12000008,Flats,2021,14446.0
S12000008,Flats,2023,14474.5
S12000008,Flats,2025,14450.8
S12000008,Flats,2030,14385.0
S12000008,Flats,2035,14335.0
S12000008,Flats,2040,14271.8
S12000008,Flats,2045,14195.0
S12000008,Flats,2050,14121.8
S12000008,Flats,2055,14046.8
S12000008,Flats,2060,14001.0
S12000008,Semi-detached,2015,16711.0
S12000008,Semi-detached,2021,16801.5
S12000008,Semi-detached,2023,16828.5
S12000008,Semi-detached,2025,16788.2
S12000008,Semi-detached,2030,16723.6
S12000008,Semi-detached,2035,16661.8
S12000008,Semi-detached,2040,16586.8
S12000008,Semi-detached,2045,16493.4
S12000008,Semi-detached,2050,16409.0
S12000008,Semi-detached,2055,16329.8
S12000008,Semi-detached,2060,16278.0
S12000008,Terraced,2015,15313.166666666666
S12000008,Terraced,2021,15359.5
S12000008,Terraced,2023,15396.0
S12000008,Terraced,2025,15371.2
S12000008,Terraced,2030,15301.8
S12000008,Terraced,2035,15239.4
S12000008,Terraced,2040,15175.2
S12000008,Terraced,2045,15090.6
S12000008,Terraced,2050,15011.4
S12000008,Terraced,2055,14937.4
S12000008,Terraced,2060,14893.0
S12000010,Detached,2015,10468.166666666666
S12000010,Detached,2021,10738.0
S12000010,Detached,2023,10952.0
S12000010,Detached,2025,11291.6
S12000010,Detached,2030,11773.4
S12000010,Detached,2035,12262.8
S12000010,Detached,2040,12717.0
S12000010,Detached,2045,13156.2
S12000010,Detached,2050,13622.8
S12000010,Detached,2055,14096.6
S12000010,Detached,2060,14392.0
S12000010,Flats,2015,13189.333333333334
S12000010,Flats,2021,13468.0
S12000010,Flats,2023,13735.5
S12000010,Flats,2025,14159.6
S12000010,Flats,2030,14764.4
S12000010,Flats,2035,15381.6
S12000010,Flats,2040,15946.0
S12000010,Flats,2045,16497.2
S12000010,Flats,2050,17079.0
S12000010,Flats,2055,17675.0
S12000010,Flats,2060,18045.0
S12000010,Semi-detached,2015,10801.333333333334
S12000010,Semi-detached,2021,11010.5
S12000010,Semi-detached,2023,11223.5
S12000010,Semi-detached,2025,11575.0
S12000010,Semi-detached,2030,12068.2
S12000010,Semi-detached,2035,12569.0
S12000010,Semi-detached,2040,13032.8
S12000010,Semi-detached,2045,13487.4
S12000010,Semi-detached,2050,13961.4
S12000010,Semi-detached,2055,14454.0
S12000010,Semi-detached,2060,14755.0
S12000010,Terraced,2015,12823.666666666666
S12000010,Terraced,2021,13132.0
S12000010,Terraced,2023,13393.5
S12000010,Terraced,2025,13808.2
S12000010,Terraced,2030,14397.0
S12000010,Terraced,2035,14995.4
S12000010,Terraced,2040,15547.0
S12000010,Terraced,2045,16091.4
S12000010,Terraced,2050,16658.2
S12000010,Terraced,2055,17241.0
S12000010,Terraced,2060,17604.0
S12000011,Detached,2015,10888.5
S12000011,Detached,2021,11102.0
S12000011,Detached,2023,11276.5
S12000011,Detached,2025,11571.8
S12000011,Detached,2030,12020.2
S12000011,Detached,2035,12455.2
S12000011,Detached,2040,12823.4
S12000011,Detached,2045,13168.2
S12000011,Detached,2050,13523.4
S12000011,Detached,2055,13898.8
S12000011,Detached,2060,14124.0
S12000011,Flats,2015,9780.5
S12000011,Flats,2021,9950.5
S12000011,Flats,2023,10111.0
S12000011,Flats,2025,10372.4
S12000011,Flats,2030,10775.6
S12000011,Flats,2035,11163.0
S12000011,Flats,2040,11490.8
S12000011,Flats,2045,11797.0
S12000011,Flats,2050,12125.4
S12000011,Flats,2055,12458.4
S12000011,Flats,2060,12659.0
S12000011,Semi-detached,2015,11278.5
S12000011,Semi-detached,2021,11425.5
S12000011,Semi-detached,2023,11602.0
S12000011,Semi-detached,2025,11903.4
S12000011,Semi-detached,2030,12368.8
S12000011,Semi-detached,2035,12814.4
S12000011,Semi-detached,2040,13193.8
S12000011,Semi-detached,2045,13551.2
S12000011,Semi-detached,2050,13920.4
S12000011,Semi-detached,2055,14306.6
S12000011,Semi-detached,2060,14537.0
S12000011,Terraced,2015,6630.166666666667
S12000011,Terraced,2021,6716.0
S12000011,Terraced,2023,6819.0
S12000011,Terraced,2025,6998.4
S12000011,Terraced,2030,7271.4
S12000011,Terraced,2035,7534.6
S12000011,Terraced,2040,7758.0
S12000011,Terraced,2045,7969.2
S12000011,Terraced,2050,8185.2
S12000011,Terraced,2055,8410.8
S12000011,Terraced,2060,8548.0
S12000013,Detached,2015,9993.666666666666
S12000013,Detached,2021,9978.0
S12000013,Detached,2023,9922.0
S12000013,Detached,2025,9787.2
S12000013,Detached,2030,9520.4
S12000013,Detached,2035,9262.0
S12000013,Detached,2040,8974.6
S12000013,Detached,2045,8696.6
S12000013,Detached,2050,8424.0
S12000013,Detached,2055,8157.6
S12000013,Detached,2060,8005.0
S12000013,Flats,2015,793.6666666666666
S12000013,Flats,2021,792.0
S12000013,Flats,2023,787.5
S12000013,Flats,2025,777.0
S12000013,Flats,2030,757.0
S12000013,Flats,2035,734.8
S12000013,Flats,2040,711.8
S12000013,Flats,2045,689.8
S12000013,Flats,2050,668.0
S12000013,Flats,2055,647.2
S12000013,Flats,2060,634.0
S12000013,Semi-detached,2015,2377.8333333333335
S12000013,Semi-detached,2021,2385.5
S12000013,Semi-detached,2023,2364.0
S12000013,Semi-detached,2025,2332.8
S12000013,Semi-detached,2030,2271.0
S12000013,Semi-detached,2035,2209.2
S12000013,Semi-detached,2040,2140.8
S12000013,Semi-detached,2045,2075.4
S12000013,Semi-detached,2050,2010.2
S12000013,Semi-detached,2055,1945.6
S12000013,Semi-detached,2060,1909.0
S12000013,Terraced,2015,1489.3333333333333
S12000013,Terraced,2021,1483.5
S12000013,Terraced,2023,1478.0
S12000013,Terraced,2025,1456.0
S12000013,Terraced,2030,1415.0
S12000013,Terraced,2035,1377.8
S12000013,Terraced,2040,1334.0
S12000013,Terraced,2045,1290.0
S12000013,Terraced,2050,1251.6
S12000013,Terraced,2055,1211.2
S12000013,Terraced,2060,1189.0
S12000014,Detached,2015,15416.333333333334
S12000014,Detached,2021,15673.0
S12000014,Detached,2023,15881.5
S12000014,Detached,2025,16185.6
S12000014,Detached,2030,16578.4
S12000014,Detached,2035,16958.4
S12000014,Detached,2040,17297.6
S12000014,Detached,2045,17622.4
S12000014,Detached,2050,17962.0
S12000014,Detached,2055,18307.0
S12000014,Detached,2060,18515.0
S12000014,Flats,2015,22937.5
S12000014,Flats,2021,23204.0
S12000014,Flats,2023,23517.0
S12000014,Flats,2025,23969.0
S12000014,Flats,2030,24545.2
S12000014,Flats,2035,25114.6
S12000014,Flats,2040,25609.4
S12000014,Flats,2045,26097.4
S12000014,Flats,2050,26596.2
S12000014,Flats,2055,27096.6
S12000014,Flats,2060,27402.0
S12000014,Semi-detached,2015,17564.166666666668
S12000014,Semi-detached,2021,17793.0
S12000014,Semi-detached,2023,18030.0
S12000014,Semi-detached,2025,18375.6
S12000014,Semi-detached,2030,18821.2
S12000014,Semi-detached,2035,19254.4
S12000014,Semi-detached,2040,19638.8
S12000014,Semi-detached,2045,20010.8
S12000014,Semi-detached,2050,20400.8
S12000014,Semi-detached,2055,20790.6
S12000014,Semi-detached,2060,21023.0
S12000014,Terraced,2015,18234.833333333332
S12000014,Terraced,2021,18464.0
S12000014,Terraced,2023,18705.5
S12000014,Terraced,2025,19072.4
S12000014,Terraced,2030,19528.4
S12000014,Terraced,2035,19979.4
S12000014,Terraced,2040,20381.8
S12000014,Terraced,2045,20777.2
S12000014,Terraced,2050,21167.2
S12000014,Terraced,2055,21571.4
S12000014,Terraced,2060,21815.0
S12000017,Detached,2015,50359.0
S12000017,Detached,2021,50945.5
S12000017,Detached,2023,51488.0
S12000017,Detached,2025,52164.4
S12000017,Detached,2030,52753.0
S12000017,Detached,2035,53199.8
S12000017,Detached,2040,53599.6
S12000017,Detached,2045,53969.0
S12000017,Detached,2050,54362.4
S12000017,Detached,2055,54750.2
S12000017,Detached,2060,54976.0
S12000017,Flats,2015,16081.833333333334
S12000017,Flats,2021,16291.0
S12000017,Flats,2023,16471.5
S12000017,Flats,2025,16686.8
S12000017,Flats,2030,16899.6
S12000017,Flats,2035,17048.0
S12000017,Flats,2040,17178.0
S12000017,Flats,2045,17293.6
S12000017,Flats,2050,17410.4
S12000017,Flats,2055,17539.4
S12000017,Flats,2060,17612.0
S12000017,Semi-detached,2015,28927.333333333332
S12000017,Semi-detached,2021,29185.0
S12000017,Semi-detached,2023,29514.0
S12000017,Semi-detached,2025,29893.6
S12000017,Semi-detached,2030,30264.4
S12000017,Semi-detached,2035,30538.8
S12000017,Semi-detached,2040,30767.4
S12000017,Semi-detached,2045,30965.0
S12000017,Semi-detached,2050,31171.0
S12000017,Semi-detached,2055,31380.4
S12000017,Semi-detached,2060,31522.0
S12000017,Terraced,2015,21625.166666666668
S12000017,Terraced,2021,21802.0
S12000017,Terraced,2023,22055.5
S12000017,Terraced,2025,22340.8
S12000017,Terraced,2030,22608.2
S12000017,Terraced,2035,22806.2
S12000017,Terraced,2040,22987.4
S12000017,Terraced,2045,23140.8
S12000017,Terraced,2050,23301.8
S12000017,Terraced,2055,23472.8
S12000017,Terraced,2060,23571.0
S12000018,Detached,2015,4542.5
S12000018,Detached,2021,4518.5
S12000018,Detached,2023,4490.5
S12000018,Detached,2025,4429.0
S12000018,Detached,2030,4337.2
S12000018,Detached,2035,4234.2
S12000018,Detached,2040,4121.6
S12000018,Detached,2045,4001.0
S12000018,Detached,2050,3886.8
S12000018,Detached,2055,3772.4
S12000018,Detached,2060,3707.0
S12000018,Flats,2015,18995.0
S12000018,Flats,2021,18900.0
S12000018,Flats,2023,18771.5
S12000018,Flats,2025,18510.0
S12000018,Flats,2030,18100.0
S12000018,Flats,2035,17718.2
S12000018,Flats,2040,17238.2
S12000018,Flats,2045,16735.8
S12000018,Flats,2050,16247.6
S12000018,Flats,2055,15776.4
S12000018,Flats,2060,15499.0
S12000018,Semi-detached,2015,7201.833333333333
S12000018,Semi-detached,2021,7157.0
S12000018,Semi-detached,2023,7119.5
S12000018,Semi-detached,2025,7015.0
S12000018,Semi-detached,2030,6863.8
S12000018,Semi-detached,2035,6719.8
S12000018,Semi-detached,2040,6539.6
S12000018,Semi-detached,2045,6343.8
S12000018,Semi-detached,2050,6162.8
S12000018,Semi-detached,2055,5985.6
S12000018,Semi-detached,2060,5879.0
S12000018,Terraced,2015,8076.333333333333
S12000018,Terraced,2021,8043.5
S12000018,Terraced,2023,7994.0
S12000018,Terraced,2025,7883.8
S12000018,Terraced,2030,7709.0
S12000018,Terraced,2035,7548.6
S12000018,Terraced,2040,7346.6
S12000018,Terraced,2045,7130.6
S12000018,Terraced,2050,6927.2
S12000018,Terraced,2055,6722.6
S12000018,Terraced,2060,6603.0
S12000019,Detached,2015,8190.666666666667
S12000019,Detached,2021,8545.5
S12000019,Detached,2023,8807.5
S12000019,Detached,2025,9248.4
S12000019,Detached,2030,9851.4
S12000019,Detached,2035,10442.0
S12000019,Detached,2040,11022.2
S12000019,Detached,2045,11605.8
S12000019,Detached,2050,12231.2
S12000019,Detached,2055,12890.8
S12000019,Detached,2060,13299.0
S12000019,Flats,2015,9300.5
S12000019,Flats,2021,9604.5
S12000019,Flats,2023,9903.0
S12000019,Flats,2025,10400.8
S12000019,Flats,2030,11074.6
S12000019,Flats,2035,11736.4
S12000019,Flats,2040,12388.4
S12000019,Flats,2045,13048.8
S12000019,Flats,2050,13750.2
S12000019,Flats,2055,14483.6
S12000019,Flats,2060,14947.0
S12000019,Semi-detached,2015,9642.333333333334
S12000019,Semi-detached,2021,9941.0
S12000019,Semi-detached,2023,10250.0
S12000019,Semi-detached,2025,10751.0
S12000019,Semi-detached,2030,11449.6
S12000019,Semi-detached,2035,12137.2
S12000019,Semi-detached,2040,12811.0
S12000019,Semi-detached,2045,13495.6
S12000019,Semi-detached,2050,14217.6
S12000019,Semi-detached,2055,14978.6
S12000019,Semi-detached,2060,15452.0
S12000019,Terraced,2015,12694.166666666666
S12000019,Terraced,2021,13070.0
S12000019,Terraced,2023,13472.5
S12000019,Terraced,2025,14142.6
S12000019,Terraced,2030,15063.6
S12000019,Terraced,2035,15973.4
S12000019,Terraced,2040,16853.2
S12000019,Terraced,2045,17754.8
S12000019,Terraced,2050,18705.2
S12000019,Terraced,2055,19705.2
S12000019,Terraced,2060,20331.0
S12000020,Detached,2015,16552.666666666668
S12000020,Detached,2021,16794.0
S12000020,Detached,2023,16963.0
S12000020,Detached,2025,17170.4
S12000020,Detached,2030,17374.2
S12000020,Detached,2035,17561.2
S12000020,Detached,2040,17712.8
S12000020,Detached,2045,17822.0
S12000020,Detached,2050,17945.6
S12000020,Detached,2055,18068.6
S12000020,Detached,2060,18147.0
S12000020,Flats,2015,5998.166666666667
S12000020,Flats,2021,6077.0
S12000020,Flats,2023,6140.5
S12000020,Flats,2025,6221.6
S12000020,Flats,2030,6291.8
S12000020,Flats,2035,6357.8
S12000020,Flats,2040,6414.0
S12000020,Flats,2045,6453.4
S12000020,Flats,2050,6500.8
S12000020,Flats,2055,6546.4
S12000020,Flats,2060,6568.0
S12000020,Semi-detached,2015,13680.333333333334
S12000020,Semi-detached,2021,13825.5
S12000020,Semi-detached,2023,13959.5
S12000020,Semi-detached,2025,14128.4
